symbol,kind,parent_class,header,signature,line,prod_usage_count,prod_reachable,churn_12m,workflows_direct,header_basename_collision,name_uniqueness,match_confidence
getActiveModules,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,139,0,true,0,0,false,unique,high
getAlignedGeomFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,"(const std::string_view prefix="""")",74,1,true,0,1,false,unique,high
getAlignmentPath,f,o2::base::DetectorNameConf,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetectorNameConf.h,(DId d),50,0,true,0,0,false,unique,high
getAlpideClusterDictionaryFileName,p,o2::base::DetectorNameConf,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetectorNameConf.h,"(DId det,const std::string_view prefix="""",const std::string_view ext=""bin"")",44,0,true,0,0,false,unique,high
getBMax,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,161,0,true,0,0,false,unique,high
getBlock,f,o2::ctf::EncodedBlocks,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(int i) const,362,0,true,0,0,false,unique,high
getCCDBServer,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,(),104,9,true,0,4,false,unique,high
getCPUID,p,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,(),133,0,true,0,0,false,unique,high
getCTFDictFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,(),101,0,true,0,0,false,unique,high
getCTFFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,"(uint32_t run,uint32_t orb,uint32_t id,const std::string & host,const std::string_view prefix=""o2_ctf"")",98,0,true,0,0,false,unique,high
getCacheHelper,f,o2::detectors::DetMatrixCacheIndirect,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,(int sensID),168,0,true,0,0,false,unique,high
getCacheL2G,f,o2::detectors::DetMatrixCache,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,(),115,0,true,0,0,false,unique,high
getCacheT2G,f,o2::detectors::DetMatrixCache,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,(),114,0,true,0,0,false,unique,high
getCacheT2GRot,f,o2::detectors::DetMatrixCache,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,(),116,0,true,0,0,false,unique,high
getCacheT2L,f,o2::detectors::DetMatrixCache,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,(),113,0,true,0,0,false,unique,high
getChi2,f,o2::utils::fitResult,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/BoostHistogramUtils.h,() const,214,14,true,0,5,false,unique,high
getClassName,f,o2::utils::MemFileHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/MemFileHelper.h,(const T & obj),39,3,true,0,0,false,unique,high
getCollContextFilenameAndEventPrefix,p,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,184,0,true,0,0,false,unique,high
getCollisionContextFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,"(const std::string_view prefix="""")",31,0,true,0,0,false,unique,high
getComponents,f,o2::math_utils::Rotation2D,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/Cartesian.h,"(value_t & cs,value_t & sn) const",90,0,true,0,0,false,unique,high
getCompressedSize,f,o2::ctf::Metadata,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/Metadata.h,() const,65,11,true,0,0,false,unique,high
getConfigData,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,133,2,true,0,2,false,unique,high
getConfigFile,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,167,0,true,0,0,false,unique,high
getCos,f,o2::math_utils::Rotation2D,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/Cartesian.h,() const,96,0,true,0,0,false,unique,high
getCreateData,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(),177,0,true,0,0,false,unique,high
getCreateDict,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(),176,0,true,0,0,false,unique,high
getCreateLiterals,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(),178,0,true,0,0,false,unique,high
getCreatePayload,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(),175,0,true,0,0,false,unique,high
getCutProcFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,"(const std::string_view prefix="""")",80,0,true,0,0,false,unique,high
getData,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,162,42,true,0,0,false,unique,high
getDataMembers,f,o2::conf::ConfigurableParamPromoter,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParamHelper.h,() const,267,0,true,0,0,false,unique,high
getDataMembersImpl,p,o2::conf::_ParamHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParamHelper.h,"(std::string const & mainkey,TClass * cl,void *,std::map<std::string,ConfigurableParam::EParamProvenance> const * provmap,size_t virtualoffset)",47,0,true,0,0,false,unique,high
getDataOrigin,f,o2::detectors::DetID,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetID.h,(ID id),148,50,true,0,37,false,unique,high
getDataPointer,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,163,0,true,0,0,false,unique,high
getDetID,f,o2::detectors::DetMatrixCache,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,() const,88,17,true,0,0,false,unique,high
getDict,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,161,0,true,0,0,false,unique,high
getDictionary,f,o2::ctf::EncodedBlocks,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,"(int i,ANSHeader ansVersion=ANSVersionUnspecified) const",370,2,true,0,0,false,unique,high
getDigitsFileName,f,o2::base::DetectorNameConf,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetectorNameConf.h,"(DId d,const std::string_view prefix=STANDARDSIMPREFIX)",38,0,true,0,0,false,unique,high
getEmbedIntoFileName,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,159,0,true,0,0,false,unique,high
getEncoder,f,o2::ctf::internal::ExternalEntropyCoder,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/ExternalEntropyCoder.h,() const,41,3,true,0,0,false,unique,high
getEndOfBlock,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(),179,0,true,0,0,false,unique,high
getExtKinematicsFileName,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,158,0,true,0,0,false,unique,high
getFailThreshold,f,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,62,0,true,0,0,false,unique,high
getFileRef,f,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,(size_t i) const,60,0,true,0,0,false,unique,high
getFreeBlockEnd,f,o2::ctf::Registry,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,141,0,true,0,0,false,unique,high
getFreeBlockStart,f,o2::ctf::Registry,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,129,0,true,0,0,false,unique,high
getFreeSize,f,o2::ctf::EncodedBlocks,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,475,0,true,0,0,false,unique,high
getFullPath,p,o2::utils::Str,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/StringUtils.h,(const std::string_view p),161,0,true,0,0,false,unique,high
getGRPECSFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,(const std::string_view prefix=STANDARDSIMPREFIX),37,2,true,0,2,false,unique,high
getGRPFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,(const std::string_view prefix=STANDARDSIMPREFIX),34,2,true,0,2,false,unique,high
getGRPLHCIFFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,(const std::string_view prefix=STANDARDSIMPREFIX),40,2,true,0,2,false,unique,high
getGRPMagFieldFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,(const std::string_view prefix=STANDARDSIMPREFIX),43,1,true,0,1,false,unique,high
getGenerator,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,154,0,true,0,0,false,unique,high
getGeomFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,"(const std::string_view prefix="""")",73,0,true,0,0,false,unique,high
getHash,p,o2::conf::ConfigurableParam,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,() const,169,-1,true,0,-1,false,ambiguous,ambiguous
getHash,f,o2::conf::ConfigurableParamPromoter,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParamHelper.h,() const,250,-1,true,0,-1,false,ambiguous,ambiguous
getHashImpl,p,o2::conf::_ParamHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParamHelper.h,"(std::string const & mainkey,std::vector<ParamDataMember> const * members)",64,0,true,0,0,false,unique,high
getHeader,f,o2::ctf::EncodedBlocks,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(),349,71,true,0,4,false,unique,high
getHitsFileName,f,o2::base::DetectorNameConf,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetectorNameConf.h,"(DId d,const std::string_view prefix=STANDARDSIMPREFIX)",32,0,true,0,0,false,unique,high
getID,f,o2::utils::TreeStream,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/TreeStream.h,() const,136,17,true,0,0,false,unique,high
getIRFrames,f,o2::utils::IRFrameSelector,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/IRFrameSelector.h,() const,46,0,true,0,0,false,unique,high
getImage,p,o2::ctf::EncodedBlocks,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(const void * newHead),444,0,true,0,0,false,unique,high
getIncompressibleSymbolOffset,f,o2::ctf::internal::ExternalEntropyCoder,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/ExternalEntropyCoder.h,() const,51,1,true,0,0,false,unique,high
getIncompressibleSymbolPackingBits,f,o2::ctf::internal::ExternalEntropyCoder,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/ExternalEntropyCoder.h,() const,53,1,true,0,0,false,unique,high
getIndex,p,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,(const StreamFlags streamFlag),165,97,true,0,28,false,unique,high
getIndirectSize,f,o2::detectors::DetMatrixCacheIndirect,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,() const,150,0,true,0,0,false,unique,high
getIntValue,p,o2::conf::EnumLegalValues,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,(const std::string & value) const,114,0,true,0,0,false,unique,high
getIntegralBoostHist,f,o2::utils,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/BoostHistogramUtils.h,"(boost::histogram::histogram<axes...> & hist,double min,double max)",723,3,true,0,0,false,unique,high
getInternalChunkSize,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,169,0,true,0,0,false,unique,high
getIsMT,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,162,0,true,0,0,false,unique,high
getKeyValueString,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,166,0,true,0,0,false,unique,high
getLiterals,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,164,0,true,0,0,false,unique,high
getLocalName,f,o2::utils::FileFetcher::FileRef,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,40,0,true,0,0,false,unique,high
getLogSeverity,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,165,1,true,0,1,false,unique,high
getLogVerbosity,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,164,1,true,0,1,false,unique,high
getLongestName,f,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(),243,0,true,0,0,false,unique,high
getMCConfigFileName,f,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,(const std::string_view prefix=STANDARDSIMPREFIX),58,0,true,0,0,false,unique,high
getMCEngine,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,137,0,true,0,0,false,unique,high
getMCHeadersFileName,f,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,(const std::string_view prefix=STANDARDSIMPREFIX),52,0,true,0,0,false,unique,high
getMCKinematicsFileName,f,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,(const std::string_view prefix=STANDARDSIMPREFIX),46,2,true,0,2,false,unique,high
getMask,p,o2::detectors::DetID,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetID.h,(const std::string_view detList),151,89,true,0,12,false,unique,high
getMatLUTFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,"(const std::string_view prefix="""")",77,0,true,0,0,false,unique,high
getMatchingFrames,p,o2::utils::IRFrameSelector,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/IRFrameSelector.h,(const o2::dataformats::IRFrame & fr),29,1,true,0,1,false,unique,high
getMatrix,f,o2::detectors::MatrixCache,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,(int sensID) const,63,8,true,0,0,false,unique,high
getMatrixL2G,f,o2::detectors::DetMatrixCacheIndirect,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,(int sensID) const,145,7,true,0,0,false,unique,high
getMatrixT2G,f,o2::detectors::DetMatrixCacheIndirect,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,(int sensID) const,144,6,true,0,0,false,unique,high
getMatrixT2GRot,f,o2::detectors::DetMatrixCacheIndirect,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,(int sensID) const,146,7,true,0,0,false,unique,high
getMatrixT2L,f,o2::detectors::DetMatrixCacheIndirect,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,(int sensID) const,143,9,true,0,0,false,unique,high
getMax,p,o2::math_utils::detail::Bracket,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/Bracket.h,() const,63,27,true,0,0,false,unique,high
getMaxFilesInQueue,f,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,73,0,true,0,0,false,unique,high
getMean,f,o2::math_utils::detail::StatAccumulator,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/StatAccumulator.h,() const,45,4,true,0,0,false,unique,high
getMeanBoost1D,f,o2::utils,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/BoostHistogramUtils.h,"(boost::histogram::histogram<axes...> & inHist1D,const double rangeLow=0,const double rangeHigh=0)",468,1,true,0,0,false,unique,high
getMeanRMS2,f,o2::math_utils::detail::StatAccumulator,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/StatAccumulator.h,() const,49,0,true,0,0,false,unique,high
getMemberProvenance,p,o2::conf::ConfigurableParam,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,(const std::string & key) const,172,-1,true,0,-1,false,ambiguous,ambiguous
getMemberProvenance,f,o2::conf::ConfigurableParamPromoter,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParamHelper.h,(const std::string & key) const,232,-1,true,0,-1,false,ambiguous,ambiguous
getMetadata,f,o2::ctf::EncodedBlocks,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(int i) const,356,0,true,0,0,false,unique,high
getMetrics,f,o2::ctf::internal::InplaceEntropyCoder,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/InplaceEntropyCoder.h,() const,67,3,true,0,0,false,unique,high
getMin,p,o2::math_utils::detail::Bracket,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/Bracket.h,() const,64,30,true,0,0,false,unique,high
getMinAlignedSize,f,o2::ctf::EncodedBlocks,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(),437,0,true,0,0,false,unique,high
getNBlocks,f,o2::ctf::EncodedBlocks,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(),435,45,true,0,0,false,unique,high
getNData,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,204,0,true,0,0,false,unique,high
getNDict,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,203,0,true,0,0,false,unique,high
getNEvents,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,156,8,true,0,5,false,unique,high
getNFiles,f,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,75,1,true,0,0,false,unique,high
getNFilesProc,f,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,71,0,true,0,0,false,unique,high
getNFilesProcOK,f,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,72,0,true,0,0,false,unique,high
getNIncompressibleSamples,f,o2::ctf::internal::ExternalEntropyCoder,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/ExternalEntropyCoder.h,() const,49,-1,true,0,-1,false,ambiguous,ambiguous
getNIncompressibleSamples,f,o2::ctf::internal::InplaceEntropyCoder,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/InplaceEntropyCoder.h,() const,69,-1,true,0,-1,false,ambiguous,ambiguous
getNLiterals,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,205,0,true,0,0,false,unique,high
getNLoops,f,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,70,2,true,0,2,false,unique,high
getNRemoteFiles,f,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,74,0,true,0,0,false,unique,high
getNSimWorkers,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,171,1,true,0,1,false,unique,high
getNStored,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,206,0,true,0,0,false,unique,high
getNStreams,p,o2::ctf::internal::InplaceEntropyCoder,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/InplaceEntropyCoder.h,() const,71,5,true,0,0,false,unique,high
getNTrees,p,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,(const size_t id=getCPUID ()) const,137,0,true,0,0,false,unique,high
getName,p,o2::conf::ConfigurableParam,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,() const,162,-1,true,0,-1,false,ambiguous,ambiguous
getName,f,o2::conf::ConfigurableParamPromoter,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParamHelper.h,() const,225,-1,true,0,-1,false,ambiguous,ambiguous
getName,f,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(),179,-1,true,0,-1,false,ambiguous,ambiguous
getName,f,o2::utils::TreeStream,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/TreeStream.h,() const,134,-1,true,0,-1,false,ambiguous,ambiguous
getName,f,o2::detectors::DetID,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetID.h,() const,133,-1,true,0,-1,false,ambiguous,ambiguous
getName,f,o2::detectors::DetMatrixCache,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,() const,89,-1,true,0,-1,false,ambiguous,ambiguous
getNames,f,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(std::index_sequence<I...>),230,-1,true,0,-1,false,ambiguous,ambiguous
getNames,p,o2::detectors::DetID,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetID.h,"(mask_t mask,char delimiter=',')",153,-1,true,0,-1,false,ambiguous,ambiguous
getNextFileInQueue,p,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,78,1,true,0,1,false,unique,high
getNextValue,f,o2::math_utils::RandomRing,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/RandomRing.h,(),79,1,true,0,0,false,unique,high
getNextValueVc,f,o2::math_utils::RandomRing,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/RandomRing.h,(),95,0,true,0,0,false,unique,high
getNoiseFileName,p,o2::base::DetectorNameConf,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetectorNameConf.h,"(DId det,const std::string_view prefix="""",const std::string_view ext="""")",47,0,true,0,0,false,unique,high
getOffsData,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(),182,0,true,0,0,false,unique,high
getOffsDict,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(),181,0,true,0,0,false,unique,high
getOffsLiterals,f,o2::ctf::Block,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(),183,0,true,0,0,false,unique,high
getOffset,f,o2::ctf::internal::Packer,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/Packer.h,() const,42,68,true,0,0,false,unique,high
getOrigName,f,o2::utils::FileFetcher::FileRef,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,41,0,true,0,0,false,unique,high
getOutPrefix,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,163,4,true,0,4,false,unique,high
getOutputDir,f,o2::conf::ConfigurableParam,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,(),179,0,true,0,0,false,unique,high
getOverlap,p,o2::math_utils::detail::Bracket,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/Bracket.h,(const Bracket<T> & other) const,68,1,true,0,0,false,unique,high
getPackedIncompressibleSize,p,o2::ctf::internal::InplaceEntropyCoder,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/InplaceEntropyCoder.h,() const,76,0,true,0,0,false,unique,high
getPackingBufferSize,p,o2::ctf::internal::Packer,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/Packer.h,(size_t messageLength) const,47,3,true,0,0,false,unique,high
getPackingWidth,f,o2::ctf::internal::Packer,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/Packer.h,() const,44,2,true,0,0,false,unique,high
getParameter,f,o2::utils::fitResult,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/BoostHistogramUtils.h,() const,195,1,true,0,0,false,unique,high
getPointerOffset,f,o2::utils::ShmManager,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ShmManager.h,(void * ptr) const,119,0,true,0,0,false,unique,high
